claim_line_id,claim_id,line_number,part_number,vmrs_component_code,vmrs_cause_code,vmrs_correction_code,quantity,unit_cost,line_total,labor_hours,srt_standard_hours,labor_variance_pct,cost_variance_pct,repair_type
CL-000721,WC-2023000373,2,A-460-500-01-03,010,01,08,1,841.26,841.26,3.1,3.5,-11.4,-5.5,Standard
CL-000722,WC-2023000374,1,A-001-997-60-12,045,02,03,1,2060.18,2060.18,1.8,1.6,12.5,-1.9,Standard
CL-000723,WC-2023000375,1,A-001-030-80-00,032,03,05,1,223.85,223.85,1.5,1.3,15.4,1.7,Complex
CL-000724,WC-2023000375,2,A-714-320-01-00,037,01,06,1,3040.85,3040.85,3.7,3.6,2.8,-5.0,Complex
CL-000725,WC-2023000375,3,A-680-480-01-02,043,01,09,1,2660.6,2660.6,3.0,3.1,-3.2,-6.6,Complex
CL-000726,WC-2023000376,1,A-714-320-01-00,037,01,01,1,3220.62,3220.62,3.9,3.6,8.3,0.6,Complex
CL-000727,WC-2023000376,2,A-680-480-03-00,043,04,05,1,1542.15,1542.15,3.1,2.9,6.9,6.4,Complex
CL-000728,WC-2023000376,3,A-714-260-02-00,037,03,02,1,2576.36,2576.36,2.4,2.2,9.1,7.3,Complex
CL-000729,WC-2023000377,1,A-680-480-03-00,043,04,03,1,1508.9,1508.9,3.1,2.9,6.9,4.1,Standard
CL-000730,WC-2023000377,2,A-001-997-55-45,045,01,04,2,782.54,1565.08,1.1,1.2,-8.3,0.3,Standard
CL-000731,WC-2023000377,3,A-960-320-10-01,042,02,02,1,1694.72,1694.72,3.3,3.7,-10.8,-5.8,Standard
CL-000732,WC-2023000378,1,A-460-500-01-03,010,01,05,1,925.37,925.37,3.2,3.5,-8.6,4.0,Complex
CL-000733,WC-2023000378,2,A-714-320-01-00,037,01,04,1,2984.06,2984.06,3.3,3.6,-8.3,-6.7,Complex
CL-000734,WC-2023000379,1,A-001-030-80-00,032,03,08,1,233.41,233.41,1.2,1.3,-7.7,6.1,Complex
CL-000735,WC-2023000380,1,A-460-501-00-00,010,06,03,1,190.26,190.26,2.6,2.9,-10.3,2.8,Complex
CL-000736,WC-2023000381,1,A-001-030-60-12,032,02,02,1,1029.55,1029.55,2.7,2.5,8.0,-6.4,Standard
CL-000737,WC-2023000382,1,A-680-480-03-00,043,04,02,1,1375.34,1375.34,3.1,2.9,6.9,-5.1,Complex
CL-000738,WC-2023000383,1,A-460-420-03-00,010,04,01,1,1093.39,1093.39,2.7,2.4,12.5,-4.9,Standard
CL-000739,WC-2023000383,2,A-714-280-01-00,038,01,08,1,280.25,280.25,0.6,0.7,-14.3,-3.4,Standard
CL-000740,WC-2023000383,3,A-680-480-03-00,043,04,09,1,1529.02,1529.02,2.7,2.9,-6.9,5.4,Complex
CL-000741,WC-2023000384,1,A-680-490-05-00,043,05,06,1,2863.14,2863.14,1.6,1.8,-11.1,6.0,Complex
CL-000742,WC-2023000384,2,A-350-100-01-00,050,01,08,1,360.85,360.85,1.1,1.2,-8.3,-5.0,Complex
CL-000743,WC-2023000385,1,A-001-802-88-01,041,05,07,1,4445.07,4445.07,2.4,2.5,-4.0,5.8,Standard
CL-000744,WC-2023000386,1,A-960-540-01-00,042,04,04,1,743.15,743.15,3.0,3.4,-11.8,-4.7,Standard
CL-000745,WC-2023000386,2,A-680-490-05-00,043,05,04,1,2731.92,2731.92,1.6,1.8,-11.1,1.2,Standard
CL-000746,WC-2023000387,1,A-001-030-45-56,032,01,05,1,890.68,890.68,3.5,3.2,9.4,-6.2,Standard
CL-000747,WC-2023000387,2,A-714-320-01-00,037,01,03,1,3450.28,3450.28,3.5,3.6,-2.8,7.8,Standard
CL-000748,WC-2023000387,3,A-960-320-10-01,042,02,09,1,1767.82,1767.82,3.2,3.7,-13.5,-1.8,Complex
CL-000749,WC-2023000388,1,A-350-200-01-00,050,02,01,1,188.94,188.94,1.6,1.8,-11.1,-3.1,Complex
CL-000750,WC-2023000388,2,A-714-280-01-00,038,01,02,1,278.54,278.54,0.6,0.7,-14.3,-4.0,Complex
CL-000751,WC-2023000388,3,A-960-501-02-00,042,01,02,1,663.42,663.42,2.2,2.1,4.8,7.0,Standard
CL-000752,WC-2023000389,1,A-460-350-02-00,010,05,06,1,171.55,171.55,2.3,2.0,15.0,4.0,Standard
CL-000753,WC-2023000389,2,A-001-997-70-00,045,03,01,1,323.06,323.06,1.6,1.6,0.0,-5.0,Complex
CL-000754,WC-2023000389,3,A-680-490-02-04,043,03,05,1,1895.91,1895.91,2.4,2.3,4.3,-2.8,Standard
CL-000755,WC-2023000390,1,A-714-280-05-00,038,02,04,1,4801.23,4801.23,2.6,2.3,13.0,0.0,Standard
CL-000756,WC-2023000391,1,A-714-260-02-00,037,03,04,1,2415.58,2415.58,1.9,2.2,-13.6,0.6,Complex
CL-000757,WC-2023000391,2,A-001-802-88-01,041,05,02,1,4173.85,4173.85,2.8,2.5,12.0,-0.6,Complex
CL-000758,WC-2023000391,3,A-350-100-01-00,050,01,01,1,406.62,406.62,1.1,1.2,-8.3,7.0,Complex
CL-000759,WC-2023000392,1,A-714-320-01-00,037,01,09,1,3247.83,3247.83,3.4,3.6,-5.6,1.5,Standard
CL-000760,WC-2023000393,1,A-680-490-05-00,043,05,07,1,2580.56,2580.56,1.7,1.8,-5.6,-4.4,Standard
CL-000761,WC-2023000393,2,A-680-480-03-00,043,04,01,1,1505.26,1505.26,3.1,2.9,6.9,3.8,Complex
CL-000762,WC-2023000394,1,A-680-480-03-00,043,04,04,1,1351.46,1351.46,2.8,2.9,-3.4,-6.8,Complex
CL-000763,WC-2023000394,2,A-001-030-80-00,032,03,08,1,218.66,218.66,1.1,1.3,-15.4,-0.6,Complex
CL-000764,WC-2023000395,1,A-460-500-01-03,010,01,01,1,838.67,838.67,3.1,3.5,-11.4,-5.8,Complex
CL-000765,WC-2023000396,1,A-460-501-00-00,010,06,09,1,189.94,189.94,2.9,2.9,0.0,2.7,Standard
CL-000766,WC-2023000396,2,A-350-100-01-00,050,01,02,1,394.4,394.4,1.2,1.2,0.0,3.8,Complex
CL-000767,WC-2023000396,3,A-714-280-01-00,038,01,03,1,306.96,306.96,0.7,0.7,0.0,5.8,Complex
CL-000768,WC-2023000397,1,A-001-030-60-12,032,02,05,1,1184.26,1184.26,2.7,2.5,8.0,7.7,Complex
CL-000769,WC-2023000397,2,A-001-545-76-32,041,02,08,1,3156.17,3156.17,2.5,2.5,0.0,-7.2,Standard
CL-000770,WC-2023000398,1,A-001-030-60-12,032,02,07,1,1180.03,1180.03,2.6,2.5,4.0,7.3,Complex
CL-000771,WC-2023000399,1,A-680-480-01-02,043,01,05,1,2635.41,2635.41,3.0,3.1,-3.2,-7.5,Complex
CL-000772,WC-2023000399,2,A-001-997-55-45,045,01,06,3,755.49,2266.47,1.3,1.2,8.3,-3.1,Complex
CL-000773,WC-2023000399,3,A-001-030-95-00,032,04,03,1,1829.03,1829.03,2.0,1.9,5.3,1.6,Standard
CL-000774,WC-2023000400,1,A-001-802-88-01,041,05,03,1,4387.58,4387.58,2.8,2.5,12.0,4.5,Complex
CL-000775,WC-2023000400,2,A-960-501-02-00,042,01,09,1,612.62,612.62,2.1,2.1,0.0,-1.2,Standard
CL-000776,WC-2023000401,1,A-680-490-02-04,043,03,08,1,1980.98,1980.98,2.2,2.3,-4.3,1.6,Complex
CL-000777,WC-2023000401,2,A-960-320-10-01,042,02,06,1,1791.83,1791.83,3.5,3.7,-5.4,-0.5,Standard
CL-000778,WC-2023000402,1,A-460-501-00-00,010,06,04,1,196.07,196.07,2.8,2.9,-3.4,6.0,Standard
CL-000779,WC-2023000402,2,A-960-501-05-00,042,03,03,1,285.97,285.97,1.3,1.2,8.3,0.3,Complex
CL-000780,WC-2023000402,3,A-460-500-01-03,010,01,09,1,891.85,891.85,4.0,3.5,14.3,0.2,Standard
CL-000781,WC-2023000403,1,A-960-501-05-00,042,03,06,1,287.94,287.94,1.1,1.2,-8.3,1.0,Complex
CL-000782,WC-2023000403,2,A-460-420-03-00,010,04,07,1,1092.59,1092.59,2.5,2.4,4.2,-5.0,Complex
CL-000783,WC-2023000404,1,A-001-997-55-45,045,01,01,1,789.37,789.37,1.2,1.2,0.0,1.2,Standard
CL-000784,WC-2023000404,2,A-350-200-01-00,050,02,08,1,197.98,197.98,1.6,1.8,-11.1,1.5,Standard
CL-000785,WC-2023000405,1,A-460-350-02-00,010,05,06,1,163.36,163.36,2.0,2.0,0.0,-1.0,Complex
CL-000786,WC-2023000405,2,A-001-997-60-12,045,02,09,1,2170.55,2170.55,1.5,1.6,-6.3,3.4,Standard
CL-000787,WC-2023000405,3,A-001-997-70-00,045,03,01,1,353.16,353.16,1.8,1.6,12.5,3.9,Standard
CL-000788,WC-2023000406,1,A-001-997-60-12,045,02,03,1,2001.25,2001.25,1.7,1.6,6.2,-4.7,Complex
CL-000789,WC-2023000406,2,A-001-030-95-00,032,04,04,1,1686.19,1686.19,2.2,1.9,15.8,-6.3,Standard
CL-000790,WC-2023000406,3,A-350-200-01-00,050,02,07,1,195.09,195.09,1.6,1.8,-11.1,0.0,Standard
CL-000791,WC-2023000407,1,A-001-030-45-56,032,01,04,1,938.63,938.63,3.3,3.2,3.1,-1.2,Standard
CL-000792,WC-2023000408,1,A-001-802-88-01,041,05,08,1,4221.93,4221.93,2.8,2.5,12.0,0.5,Complex
CL-000793,WC-2023000408,2,A-460-501-00-00,010,06,02,1,195.84,195.84,2.6,2.9,-10.3,5.9,Standard
CL-000794,WC-2023000408,3,A-460-350-02-00,010,05,09,1,152.92,152.92,2.1,2.0,5.0,-7.3,Complex
CL-000795,WC-2023000409,1,A-714-320-01-00,037,01,07,1,3122.52,3122.52,3.3,3.6,-8.3,-2.4,Standard
CL-000796,WC-2023000409,2,A-960-320-10-01,042,02,01,1,1725.69,1725.69,3.4,3.7,-8.1,-4.1,Standard
CL-000797,WC-2023000409,3,A-001-030-45-56,032,01,07,1,956.77,956.77,3.3,3.2,3.1,0.7,Standard
CL-000798,WC-2023000410,1,A-680-490-05-00,043,05,03,1,2681.4,2681.4,1.8,1.8,0.0,-0.7,Complex
CL-000799,WC-2023000410,2,A-960-540-01-00,042,04,01,1,798.74,798.74,3.9,3.4,14.7,2.4,Complex
CL-000800,WC-2023000410,3,A-714-280-05-00,038,02,02,1,4642.55,4642.55,2.6,2.3,13.0,-3.3,Complex
CL-000801,WC-2023000411,1,A-350-200-01-00,050,02,01,1,200.28,200.28,1.6,1.8,-11.1,2.7,Standard
CL-000802,WC-2023000411,2,A-001-030-60-12,032,02,03,1,1049.66,1049.66,2.5,2.5,0.0,-4.6,Complex
CL-000803,WC-2023000411,3,A-001-997-60-12,045,02,09,1,2073.87,2073.87,1.6,1.6,0.0,-1.2,Standard
CL-000804,WC-2023000412,1,A-001-997-70-00,045,03,05,1,322.22,322.22,1.6,1.6,0.0,-5.2,Complex
CL-000805,WC-2023000412,2,A-350-100-01-00,050,01,06,1,402.57,402.57,1.3,1.2,8.3,5.9,Standard
CL-000806,WC-2023000413,1,A-001-545-80-00,041,06,09,1,1339.42,1339.42,2.1,2.3,-8.7,7.2,Standard
CL-000807,WC-2023000414,1,A-960-501-02-00,042,01,06,1,588.88,588.88,2.2,2.1,4.8,-5.0,Complex
CL-000808,WC-2023000414,2,A-714-280-01-00,038,01,03,1,311.8,311.8,0.8,0.7,14.3,7.5,Standard
CL-000809,WC-2023000415,1,A-714-320-01-00,037,01,01,1,3085.85,3085.85,3.2,3.6,-11.1,-3.6,Complex
CL-000810,WC-2023000415,2,A-680-490-05-00,043,05,07,1,2652.38,2652.38,1.6,1.8,-11.1,-1.8,Standard
CL-000811,WC-2023000415,3,A-460-500-01-03,010,01,05,1,871.94,871.94,3.2,3.5,-8.6,-2.0,Standard
CL-000812,WC-2023000416,1,A-714-260-02-00,037,03,01,1,2273.22,2273.22,2.3,2.2,4.5,-5.3,Standard
CL-000813,WC-2023000417,1,A-001-030-95-00,032,04,08,1,1880.26,1880.26,1.7,1.9,-10.5,4.5,Standard
CL-000814,WC-2023000417,2,A-680-480-01-02,043,01,07,1,2671.78,2671.78,2.8,3.1,-9.7,-6.3,Standard
CL-000815,WC-2023000417,3,A-001-545-90-00,041,07,07,1,1642.77,1642.77,3.4,3.2,6.2,-0.4,Complex
CL-000816,WC-2023000418,1,A-001-030-45-56,032,01,03,1,989.46,989.46,3.5,3.2,9.4,4.2,Standard
CL-000817,WC-2023000419,1,A-001-545-80-00,041,06,03,1,1154.52,1154.52,2.2,2.3,-4.3,-7.6,Complex
CL-000818,WC-2023000419,2,A-001-545-90-00,041,07,04,1,1611.22,1611.22,3.3,3.2,3.1,-2.4,Standard
CL-000819,WC-2023000420,1,A-460-500-01-03,010,01,05,1,880.01,880.01,3.2,3.5,-8.6,-1.1,Complex
CL-000820,WC-2023000420,2,A-001-030-95-00,032,04,09,1,1816.13,1816.13,1.8,1.9,-5.3,0.9,Complex
CL-000821,WC-2023000420,3,A-714-260-02-00,037,03,01,1,2386.03,2386.03,2.0,2.2,-9.1,-0.6,Complex
CL-000822,WC-2023000421,1,A-960-320-10-01,042,02,03,1,1933.04,1933.04,3.6,3.7,-2.7,7.4,Standard
CL-000823,WC-2023000422,1,A-960-501-02-00,042,01,03,1,642.5,642.5,1.9,2.1,-9.5,3.6,Standard
CL-000824,WC-2023000423,1,A-680-480-01-02,043,01,01,1,2676.31,2676.31,2.7,3.1,-12.9,-6.1,Standard
CL-000825,WC-2023000423,2,A-714-260-02-00,037,03,07,1,2536.66,2536.66,2.3,2.2,4.5,5.7,Standard
CL-000826,WC-2023000423,3,A-680-480-03-00,043,04,04,1,1366.22,1366.22,3.2,2.9,10.3,-5.8,Complex
CL-000827,WC-2023000424,1,A-680-490-02-04,043,03,02,1,1871.7,1871.7,2.4,2.3,4.3,-4.0,Standard
CL-000828,WC-2023000425,1,A-960-501-05-00,042,03,05,1,263.57,263.57,1.5,1.2,25.0,-7.5,Complex
CL-000829,WC-2023000425,2,A-460-350-02-00,010,05,08,1,170.39,170.39,2.7,2.0,35.0,3.3,Standard
CL-000830,WC-2023000426,1,A-680-495-01-00,043,06,02,1,653.21,653.21,2.0,2.2,-9.1,0.5,Complex
CL-000831,WC-2023000426,2,A-460-500-01-03,010,01,08,1,865.05,865.05,3.3,3.5,-5.7,-2.8,Standard
CL-000832,WC-2023000427,1,A-001-545-90-00,041,07,07,1,1522.73,1522.73,3.1,3.2,-3.1,-7.7,Standard
CL-000833,WC-2023000427,2,A-680-490-02-04,043,03,03,1,1812.98,1812.98,2.6,2.3,13.0,-7.0,Standard
CL-000834,WC-2023000427,3,A-001-802-88-01,041,05,01,1,4150.59,4150.59,2.2,2.5,-12.0,-1.2,Standard
CL-000835,WC-2023000428,1,A-680-480-01-02,043,01,08,1,2948.19,2948.19,3.5,3.1,12.9,3.4,Complex
CL-000836,WC-2023000429,1,A-680-480-01-02,043,01,05,1,2986.14,2986.14,3.3,3.1,6.5,4.8,Complex
CL-000837,WC-2023000430,1,A-001-030-60-12,032,02,02,1,1162.64,1162.64,2.8,2.5,12.0,5.7,Complex
CL-000838,WC-2023000430,2,A-001-545-90-00,041,07,08,1,1625.92,1625.92,3.6,3.2,12.5,-1.5,Complex
CL-000839,WC-2023000430,3,A-714-280-01-00,038,01,02,1,280.42,280.42,0.8,0.7,14.3,-3.3,Standard
CL-000840,WC-2023000431,1,A-460-420-03-00,010,04,07,1,1219.68,1219.68,2.6,2.4,8.3,6.1,Standard
CL-000841,WC-2023000432,1,A-460-500-01-03,010,01,09,1,896.65,896.65,3.8,3.5,8.6,0.7,Standard
CL-000842,WC-2023000433,1,A-460-420-03-00,010,04,02,1,1240.71,1240.71,2.6,2.4,8.3,7.9,Standard
CL-000843,WC-2023000434,1,A-680-495-01-00,043,06,01,1,644.46,644.46,1.9,2.2,-13.6,-0.9,Standard
CL-000844,WC-2023000435,1,A-460-500-01-03,010,01,01,1,906.64,906.64,3.7,3.5,5.7,1.9,Complex
CL-000845,WC-2023000435,2,A-680-490-05-00,043,05,08,1,2763.94,2763.94,1.6,1.8,-11.1,2.4,Complex
CL-000846,WC-2023000435,3,A-001-030-45-56,032,01,02,1,1014.03,1014.03,3.6,3.2,12.5,6.7,Standard
CL-000847,WC-2023000436,1,A-001-545-76-32,041,02,03,1,3383.67,3383.67,2.7,2.5,8.0,-0.5,Standard
CL-000848,WC-2023000436,2,A-680-480-01-02,043,01,07,1,2930.64,2930.64,3.5,3.1,12.9,2.8,Complex
CL-000849,WC-2023000437,1,A-460-501-00-00,010,06,05,1,189.48,189.48,2.5,2.9,-13.8,2.4,Standard
CL-000850,WC-2023000437,2,A-001-545-80-00,041,06,03,1,1176.99,1176.99,2.5,2.3,8.7,-5.8,Standard
CL-000851,WC-2023000437,3,A-714-320-01-00,037,01,01,1,3006.23,3006.23,4.1,3.6,13.9,-6.1,Complex
CL-000852,WC-2023000438,1,A-460-500-01-03,010,01,03,1,938.24,938.24,3.7,3.5,5.7,5.4,Complex
CL-000853,WC-2023000439,1,A-714-280-05-00,038,02,02,1,4877.33,4877.33,2.5,2.3,8.7,1.6,Standard
CL-000854,WC-2023000439,2,A-714-260-02-00,037,03,02,1,2295.8,2295.8,2.1,2.2,-4.5,-4.3,Complex
CL-000855,WC-2023000439,3,A-960-501-05-00,042,03,06,1,279.39,279.39,1.3,1.2,8.3,-2.0,Complex
CL-000856,WC-2023000440,1,A-714-320-01-00,037,01,04,1,3006.61,3006.61,4.0,3.6,11.1,-6.0,Complex
CL-000857,WC-2023000441,1,A-714-280-05-00,038,02,03,1,4979.98,4979.98,2.1,2.3,-8.7,3.7,Complex
CL-000858,WC-2023000441,2,A-680-490-05-00,043,05,06,1,2671.98,2671.98,2.0,1.8,11.1,-1.0,Complex
CL-000859,WC-2023000442,1,A-460-350-02-00,010,05,09,1,160.2,160.2,1.8,2.0,-10.0,-2.9,Standard
CL-000860,WC-2023000442,2,A-714-260-02-00,037,03,02,1,2549.25,2549.25,2.4,2.2,9.1,6.2,Complex
CL-000861,WC-2023000442,3,A-001-997-70-00,045,03,03,1,330.44,330.44,1.6,1.6,0.0,-2.8,Complex
CL-000862,WC-2023000443,1,A-001-802-88-01,041,05,04,1,4499.44,4499.44,2.2,2.5,-12.0,7.1,Complex
CL-000863,WC-2023000443,2,A-001-030-60-12,032,02,08,1,1108.53,1108.53,2.3,2.5,-8.0,0.8,Complex
CL-000864,WC-2023000444,1,A-960-501-02-00,042,01,01,1,647.52,647.52,2.3,2.1,9.5,4.4,Complex
CL-000865,WC-2023000445,1,A-001-997-55-45,045,01,03,3,866.78,2600.34,1.3,1.2,8.3,11.1,Complex
CL-000866,WC-2023000445,2,A-001-545-90-00,041,07,03,1,1812.06,1812.06,3.6,3.2,12.5,9.8,Standard
CL-000867,WC-2023000446,1,A-350-100-01-00,050,01,03,1,363.75,363.75,1.2,1.2,0.0,-4.3,Standard
CL-000868,WC-2023000446,2,A-960-320-10-01,042,02,04,1,1931.14,1931.14,4.1,3.7,10.8,7.3,Standard
CL-000869,WC-2023000446,3,A-001-997-60-12,045,02,07,1,2233.89,2233.89,1.4,1.6,-12.5,6.4,Standard
CL-000870,WC-2023000447,1,A-350-200-01-00,050,02,05,1,200.78,200.78,2.0,1.8,11.1,3.0,Standard
CL-000871,WC-2023000447,2,A-001-030-60-12,032,02,03,1,1084.74,1084.74,2.3,2.5,-8.0,-1.4,Complex
CL-000872,WC-2023000448,1,A-001-997-55-45,045,01,02,5,794.07,3970.35,1.2,1.2,0.0,1.8,Standard
CL-000873,WC-2023000448,2,A-960-501-02-00,042,01,03,1,592.71,592.71,2.3,2.1,9.5,-4.4,Complex
CL-000874,WC-2023000449,1,A-001-030-60-12,032,02,08,1,1065.46,1065.46,2.5,2.5,0.0,-3.1,Complex
CL-000875,WC-2023000450,1,A-960-501-02-00,042,01,04,1,647.44,647.44,2.4,2.1,14.3,4.4,Standard
CL-000876,WC-2023000451,1,A-001-545-76-32,041,02,01,1,3282.32,3282.32,2.9,2.5,16.0,-3.5,Standard
CL-000877,WC-2023000452,1,A-960-320-10-01,042,02,05,1,1895.52,1895.52,3.3,3.7,-10.8,5.3,Complex
CL-000878,WC-2023000453,1,A-001-030-45-56,032,01,02,1,991.78,991.78,2.9,3.2,-9.4,4.4,Standard
CL-000879,WC-2023000453,2,A-460-500-01-03,010,01,02,1,867.49,867.49,3.9,3.5,11.4,-2.5,Standard
CL-000880,WC-2023000453,3,A-350-200-01-00,050,02,04,1,193.33,193.33,1.6,1.8,-11.1,-0.9,Standard
CL-000881,WC-2023000454,1,A-714-280-01-00,038,01,09,1,274.15,274.15,0.7,0.7,0.0,-5.5,Complex
CL-000882,WC-2023000454,2,A-960-501-05-00,042,03,04,1,268.47,268.47,1.1,1.2,-8.3,-5.8,Standard
CL-000883,WC-2023000455,1,A-001-545-90-00,041,07,03,1,1584.35,1584.35,3.4,3.2,6.2,-4.0,Standard
CL-000884,WC-2023000455,2,A-001-802-88-01,041,05,05,1,4022.77,4022.77,2.5,2.5,0.0,-4.2,Complex
CL-000885,WC-2023000456,1,A-001-545-90-00,041,07,05,1,1707.13,1707.13,3.0,3.2,-6.3,3.5,Complex
CL-000886,WC-2023000456,2,A-001-545-76-32,041,02,09,1,3608.58,3608.58,2.3,2.5,-8.0,6.1,Complex
CL-000887,WC-2023000456,3,A-350-100-01-00,050,01,09,1,381.85,381.85,1.3,1.2,8.3,0.5,Standard
CL-000888,WC-2023000457,1,A-714-280-05-00,038,02,06,1,4548.57,4548.57,2.3,2.3,0.0,-5.2,Standard
CL-000889,WC-2023000457,2,A-001-997-70-00,045,03,07,1,341.81,341.81,1.7,1.6,6.2,0.5,Standard
CL-000890,WC-2023000457,3,A-001-545-76-32,041,02,03,1,3665.94,3665.94,2.7,2.5,8.0,7.8,Complex
CL-000891,WC-2023000458,1,A-001-030-60-12,032,02,06,1,1021.26,1021.26,2.7,2.5,8.0,-7.2,Complex
CL-000892,WC-2023000458,2,A-001-802-88-01,041,05,05,1,3908.86,3908.86,2.3,2.5,-8.0,-6.9,Standard
CL-000893,WC-2023000458,3,A-960-320-10-01,042,02,01,1,1722.7,1722.7,3.2,3.7,-13.5,-4.3,Standard
CL-000894,WC-2023000459,1,A-001-030-45-56,032,01,03,1,882.34,882.34,3.5,3.2,9.4,-7.1,Complex
CL-000895,WC-2023000460,1,A-001-545-76-32,041,02,05,1,3637.65,3637.65,2.1,2.5,-16.0,7.0,Complex
CL-000896,WC-2023000460,2,A-680-495-01-00,043,06,03,1,698.36,698.36,2.3,2.2,4.5,7.4,Standard
CL-000897,WC-2023000460,3,A-350-200-01-00,050,02,05,1,191.54,191.54,1.9,1.8,5.6,-1.8,Standard
CL-000898,WC-2023000461,1,A-460-420-03-00,010,04,08,1,1073.92,1073.92,2.1,2.4,-12.5,-6.6,Standard
CL-000899,WC-2023000462,1,A-680-480-03-00,043,04,09,1,1536.8,1536.8,2.6,2.9,-10.3,6.0,Complex
CL-000900,WC-2023000462,2,A-001-545-90-00,041,07,03,1,1617.92,1617.92,3.4,3.2,6.2,-1.9,Complex
CL-000901,WC-2023000463,1,A-460-500-01-03,010,01,01,1,929.9,929.9,3.2,3.5,-8.6,4.5,Standard
CL-000902,WC-2023000464,1,A-001-997-70-00,045,03,08,1,326.75,326.75,1.8,1.6,12.5,-3.9,Standard
CL-000903,WC-2023000464,2,A-001-545-76-32,041,02,07,1,3338.91,3338.91,2.6,2.5,4.0,-1.8,Standard
CL-000904,WC-2023000465,1,A-714-280-05-00,038,02,06,1,5093.61,5093.61,2.2,2.3,-4.3,6.1,Standard
CL-000905,WC-2023000465,2,A-680-480-03-00,043,04,07,1,1391.53,1391.53,2.7,2.9,-6.9,-4.0,Standard
CL-000906,WC-2023000465,3,A-680-480-01-02,043,01,08,1,2802.74,2802.74,2.8,3.1,-9.7,-1.7,Standard
CL-000907,WC-2023000466,1,A-714-320-01-00,037,01,07,1,3357.87,3357.87,3.8,3.6,5.6,4.9,Complex
CL-000908,WC-2023000467,1,A-001-997-55-45,045,01,07,5,813.05,4065.25,1.3,1.2,8.3,4.2,Complex
CL-000909,WC-2023000468,1,A-460-350-02-00,010,05,03,1,166.76,166.76,2.1,2.0,5.0,1.1,Complex
CL-000910,WC-2023000469,1,A-001-997-60-12,045,02,04,1,1961.26,1961.26,1.8,1.6,12.5,-6.6,Complex
CL-000911,WC-2023000469,2,A-680-490-02-04,043,03,01,1,2102.74,2102.74,2.2,2.3,-4.3,7.8,Standard
CL-000912,WC-2023000469,3,A-001-030-80-00,032,03,07,1,229.68,229.68,1.2,1.3,-7.7,4.4,Complex
CL-000913,WC-2023000470,1,A-460-350-02-00,010,05,02,1,170.11,170.11,2.2,2.0,10.0,3.1,Complex
CL-000914,WC-2023000470,2,A-001-997-60-12,045,02,09,1,1969.51,1969.51,1.7,1.6,6.2,-6.2,Standard
CL-000915,WC-2023000470,3,A-001-545-80-00,041,06,05,1,1225.38,1225.38,2.2,2.3,-4.3,-2.0,Standard
CL-000916,WC-2023000471,1,A-680-495-01-00,043,06,01,1,619.17,619.17,2.9,2.2,31.8,-4.7,Standard
CL-000917,WC-2023000471,2,A-001-030-60-12,032,02,07,1,1082.77,1082.77,3.3,2.5,32.0,-1.6,Standard
CL-000918,WC-2023000471,3,A-460-420-03-00,010,04,09,1,1199.75,1199.75,3.3,2.4,37.5,4.3,Complex
CL-000919,WC-2023000472,1,A-001-030-45-56,032,01,08,1,910.5,910.5,3.5,3.2,9.4,-4.2,Standard
CL-000920,WC-2023000472,2,A-001-802-88-01,041,05,04,1,4404.6,4404.6,2.6,2.5,4.0,4.9,Complex
CL-000921,WC-2023000473,1,A-960-501-05-00,042,03,08,1,269.32,269.32,1.4,1.2,16.7,-5.5,Complex
CL-000922,WC-2023000473,2,A-680-480-03-00,043,04,08,1,1376.37,1376.37,2.7,2.9,-6.9,-5.1,Complex
CL-000923,WC-2023000474,1,A-001-997-55-45,045,01,01,3,814.8,2444.4,1.3,1.2,8.3,4.5,Standard
CL-000924,WC-2023000474,2,A-460-350-02-00,010,05,09,1,173.63,173.63,2.2,2.0,10.0,5.2,Standard
CL-000925,WC-2023000475,1,A-680-490-05-00,043,05,05,1,2515.83,2515.83,1.7,1.8,-5.6,-6.8,Complex
CL-000926,WC-2023000476,1,A-680-490-05-00,043,05,09,1,2802.49,2802.49,1.8,1.8,0.0,3.8,Standard
CL-000927,WC-2023000476,2,A-680-480-03-00,043,04,08,1,1508.35,1508.35,2.7,2.9,-6.9,4.0,Complex
CL-000928,WC-2023000477,1,A-680-495-01-00,043,06,01,1,611.11,611.11,2.0,2.2,-9.1,-6.0,Standard
CL-000929,WC-2023000478,1,A-960-501-02-00,042,01,09,1,659.79,659.79,2.0,2.1,-4.8,6.4,Complex
CL-000930,WC-2023000479,1,A-714-280-01-00,038,01,02,1,286.66,286.66,0.8,0.7,14.3,-1.2,Complex
CL-000931,WC-2023000479,2,A-680-490-02-04,043,03,09,1,1987.58,1987.58,2.3,2.3,0.0,1.9,Standard
CL-000932,WC-2023000480,1,A-680-495-01-00,043,06,05,1,598.7,598.7,2.4,2.2,9.1,-7.9,Complex
CL-000933,WC-2023000480,2,A-960-501-02-00,042,01,04,1,640.91,640.91,1.9,2.1,-9.5,3.4,Standard
CL-000934,WC-2023000481,1,A-001-545-80-00,041,06,04,1,1253.13,1253.13,2.4,2.3,4.3,0.3,Complex
CL-000935,WC-2023000481,2,A-001-802-88-01,041,05,05,1,4064.44,4064.44,2.2,2.5,-12.0,-3.2,Complex
CL-000936,WC-2023000481,3,A-680-480-01-02,043,01,01,1,2826.54,2826.54,2.9,3.1,-6.5,-0.8,Complex
