attachment_id,claim_id,file_name,file_type,file_size_kb,upload_date,perceptual_hash,ssim_match_score,is_duplicate_flag
ATT-002495,WC-2023001251,repair_photo_2495.jpg,JPEG,4610,2025-04-18,08d7d49be664275b,0.08,N
ATT-002496,WC-2023001251,repair_photo_2496.jpg,JPEG,4778,2025-04-18,b573556836cf5068,0.06,N
ATT-002497,WC-2023001251,invoice_2497.pdf,PDF,1820,2025-04-18,e3efc479e7693108,0.1,N
ATT-002498,WC-2023001252,repair_photo_2498.jpg,JPEG,411,2023-06-18,7c6fb4e6b917f661,0.01,N
ATT-002499,WC-2023001252,repair_photo_2499.jpg,JPEG,4621,2023-06-18,704b2edd1a7b8537,0.05,N
ATT-002500,WC-2023001252,invoice_2500.pdf,PDF,217,2023-06-18,5439cefd5ff15354,0.02,N
ATT-002501,WC-2023001253,repair_photo_2501.jpg,JPEG,4285,2023-02-28,29979e28c141bbef,0.14,N
ATT-002502,WC-2023001254,repair_photo_2502.jpg,JPEG,3482,2025-01-08,98fc394af0e6e88d,0.14,N
ATT-002503,WC-2023001254,repair_photo_2503.jpg,JPEG,4919,2025-01-08,298c31a198dac439,0.23,N
ATT-002504,WC-2023001255,repair_photo_2504.jpg,JPEG,1970,2023-07-09,2244b5936a1c485c,0.11,N
ATT-002505,WC-2023001255,repair_photo_2505.jpg,JPEG,1984,2023-07-09,7cfd3b55dc1c068c,0.03,N
ATT-002506,WC-2023001256,repair_photo_2506.jpg,JPEG,3699,2023-02-19,d2529f238949dd9a,0.24,N
ATT-002507,WC-2023001256,repair_photo_2507.jpg,JPEG,4342,2023-02-19,1ba5df3550091ed3,0.22,N
ATT-002508,WC-2023001257,repair_photo_2508.jpg,JPEG,4517,2024-02-10,b15c604efe05caaf,0.1,N
ATT-002509,WC-2023001257,repair_photo_2509.jpg,JPEG,1826,2024-02-10,208af5a289d1a2fa,0.22,N
ATT-002510,WC-2023001257,invoice_2510.pdf,PDF,3288,2024-02-10,b4a9692703e7ef75,0.19,N
ATT-002511,WC-2023001258,repair_photo_2511.jpg,JPEG,1055,2025-07-09,47f06b5f76218ad2,0.12,N
ATT-002512,WC-2023001259,repair_photo_2512.jpg,JPEG,1832,2025-09-23,937db63d2e4fd0a6,0.13,N
ATT-002513,WC-2023001260,repair_photo_2513.jpg,JPEG,3343,2023-08-25,ba18a3b75881c38a,0.2,N
ATT-002514,WC-2023001260,repair_photo_2514.jpg,JPEG,2001,2023-08-25,b005c094b0d39e42,0.18,N
ATT-002515,WC-2023001261,repair_photo_2515.jpg,JPEG,3834,2024-03-13,ae2deeda4e480538,0.09,N
ATT-002516,WC-2023001261,repair_photo_2516.jpg,JPEG,3883,2024-03-13,3325764acea5ee4f,0.13,N
ATT-002517,WC-2023001261,invoice_2517.pdf,PDF,4258,2024-03-13,d662e50c530d2f77,0.17,N
ATT-002518,WC-2023001262,repair_photo_2518.jpg,JPEG,3694,2023-11-13,63840d0dcf319056,0.16,N
ATT-002519,WC-2023001262,repair_photo_2519.jpg,JPEG,3854,2023-11-13,b62d68d58f896eb8,0.21,N
ATT-002520,WC-2023001262,invoice_2520.pdf,PDF,4761,2023-11-13,2df06ddc37ca598e,0.13,N
ATT-002521,WC-2023001263,repair_photo_2521.jpg,JPEG,1664,2024-04-01,13af29b12b9ee828,0.09,N
ATT-002522,WC-2023001263,repair_photo_2522.jpg,JPEG,2262,2024-04-01,cea086c501a7b4be,0.11,N
ATT-002523,WC-2023001264,repair_photo_2523.jpg,JPEG,711,2025-01-25,f6436f56df2087f3,0.21,N
ATT-002524,WC-2023001265,repair_photo_2524.jpg,JPEG,4770,2024-11-05,98627e8af6601da3,0.18,N
ATT-002525,WC-2023001265,repair_photo_2525.jpg,JPEG,583,2024-11-05,89ed3b190da4ee67,0.16,N
ATT-002526,WC-2023001266,repair_photo_2526.jpg,JPEG,4257,2024-02-27,701752fc82ce7755,0.19,N
ATT-002527,WC-2023001267,repair_photo_2527.jpg,JPEG,2392,2025-12-03,5aef79f72fd745fd,0.02,N
ATT-002528,WC-2023001267,repair_photo_2528.jpg,JPEG,4875,2025-12-03,31775e1f3921c2ee,0.13,N
ATT-002529,WC-2023001268,repair_photo_2529.jpg,JPEG,2542,2025-04-18,c7a791fd1e9178e7,0.07,N
ATT-002530,WC-2023001268,repair_photo_2530.jpg,JPEG,985,2025-04-18,20f5d64059e742f5,0.12,N
ATT-002531,WC-2023001269,repair_photo_2531.jpg,JPEG,266,2025-07-06,3bb13b606e78468a,0.09,N
ATT-002532,WC-2023001270,repair_photo_2532.jpg,JPEG,4565,2025-09-24,b7ce402c7c2fa325,0.09,N
ATT-002533,WC-2023001271,repair_photo_2533.jpg,JPEG,2660,2023-07-06,8b71c4b3bb6c0745,0.1,N
ATT-002534,WC-2023001272,repair_photo_2534.jpg,JPEG,1348,2025-11-17,cec1c1ba5406583f,0.04,N
ATT-002535,WC-2023001272,repair_photo_2535.jpg,JPEG,933,2025-11-17,0ced50dde991ec82,0.19,N
ATT-002536,WC-2023001273,repair_photo_2536.jpg,JPEG,3210,2023-06-07,8774894a61e6baee,0.24,N
ATT-002537,WC-2023001273,repair_photo_2537.jpg,JPEG,2641,2023-06-07,c980c8e4210698f8,0.16,N
ATT-002538,WC-2023001273,invoice_2538.pdf,PDF,3688,2023-06-07,7ba6772b4906a2ed,0.12,N
ATT-002539,WC-2023001274,repair_photo_2539.jpg,JPEG,2168,2025-01-21,0de5657c1cb6dcc9,0.05,N
ATT-002540,WC-2023001274,repair_photo_2540.jpg,JPEG,3130,2025-01-21,0cca6dd0674952c6,0.1,N
ATT-002541,WC-2023001275,repair_photo_2541.jpg,JPEG,4861,2023-01-04,ebb133801dcf589d,0.1,N
ATT-002542,WC-2023001275,repair_photo_2542.jpg,JPEG,3219,2023-01-04,68a70e19b907a8ff,0.03,N
ATT-002543,WC-2023001275,invoice_2543.pdf,PDF,2679,2023-01-04,ab495dcc54471f53,0.24,N
ATT-002544,WC-2023001276,repair_photo_2544.jpg,JPEG,1802,2023-05-19,20bc540a94c09f28,0.09,N
ATT-002545,WC-2023001276,repair_photo_2545.jpg,JPEG,4237,2023-05-19,f33fb14f6a60e1cf,0.16,N
ATT-002546,WC-2023001277,repair_photo_2546.jpg,JPEG,4619,2023-11-14,225daf08b89b9d46,0.24,N
ATT-002547,WC-2023001277,repair_photo_2547.jpg,JPEG,2661,2023-11-14,1df03222078eaa28,0.0,N
ATT-002548,WC-2023001277,invoice_2548.pdf,PDF,4258,2023-11-14,6013551b420050d0,0.25,N
ATT-002549,WC-2023001278,repair_photo_2549.jpg,JPEG,1004,2024-07-23,00423e0c4423d7e2,0.05,N
ATT-002550,WC-2023001278,repair_photo_2550.jpg,JPEG,2120,2024-07-23,8f7a49b1d621fda4,0.16,N
ATT-002551,WC-2023001279,repair_photo_2551.jpg,JPEG,4659,2025-01-13,aa82a151f2ac51c4,0.2,N
ATT-002552,WC-2023001279,repair_photo_2552.jpg,JPEG,4117,2025-01-13,60fa355bce6baaa9,0.01,N
ATT-002553,WC-2023001279,invoice_2553.pdf,PDF,3904,2025-01-13,6d14d0830be30ed4,0.01,N
ATT-002554,WC-2023001280,repair_photo_2554.jpg,JPEG,2693,2023-01-18,7c8786b267992953,0.2,N
ATT-002555,WC-2023001280,repair_photo_2555.jpg,JPEG,1094,2023-01-18,38a2a3c2afae0ec4,0.18,N
ATT-002556,WC-2023001280,invoice_2556.pdf,PDF,1307,2023-01-18,c4cad485e8675ceb,0.18,N
ATT-002557,WC-2023001281,repair_photo_2557.jpg,JPEG,2930,2025-07-04,31facf949bb49a7b,0.03,N
ATT-002558,WC-2023001281,repair_photo_2558.jpg,JPEG,2295,2025-07-04,31633c43d830ab71,0.04,N
ATT-002559,WC-2023001281,invoice_2559.pdf,PDF,3733,2025-07-04,215271e29049acb5,0.03,N
ATT-002560,WC-2023001282,repair_photo_2560.jpg,JPEG,4429,2023-11-17,b5310b1aea70e426,0.14,N
ATT-002561,WC-2023001282,repair_photo_2561.jpg,JPEG,694,2023-11-17,3e42ea86543d35ae,0.02,N
ATT-002562,WC-2023001282,invoice_2562.pdf,PDF,726,2023-11-17,825d8f5826c68c30,0.0,N
ATT-002563,WC-2023001283,repair_photo_2563.jpg,JPEG,656,2025-01-14,b3dc2a1fca0d3028,0.12,N
ATT-002564,WC-2023001283,repair_photo_2564.jpg,JPEG,1836,2025-01-14,f7f078cd1ec65d08,0.08,N
ATT-002565,WC-2023001283,invoice_2565.pdf,PDF,4880,2025-01-14,9ef117a5cdfd2a00,0.13,N
ATT-002566,WC-2023001284,repair_photo_2566.jpg,JPEG,3065,2024-08-01,03bd6e6b216a1fd8,0.15,N
ATT-002567,WC-2023001284,repair_photo_2567.jpg,JPEG,4890,2024-08-01,c8b9255b16bdcab3,0.19,N
ATT-002568,WC-2023001285,repair_photo_2568.jpg,JPEG,384,2025-11-12,8cfb4df54f977b3b,0.17,N
ATT-002569,WC-2023001286,repair_photo_2569.jpg,JPEG,2060,2023-12-06,cc673def7036ea6d,0.18,N
ATT-002570,WC-2023001287,repair_photo_2570.jpg,JPEG,1331,2025-03-03,ced6b5642e5a26ab,0.08,N
ATT-002571,WC-2023001287,repair_photo_2571.jpg,JPEG,4119,2025-03-03,b9a3237313b65332,0.18,N
ATT-002572,WC-2023001288,repair_photo_2572.jpg,JPEG,415,2025-02-02,20c8ea5dda8c82c8,0.1,N
ATT-002573,WC-2023001288,repair_photo_2573.jpg,JPEG,3828,2025-02-02,3d6f3f4e936496a2,0.24,N
ATT-002574,WC-2023001288,invoice_2574.pdf,PDF,1068,2025-02-02,ff3a2a3893d6fd56,0.03,N
ATT-002575,WC-2023001289,repair_photo_2575.jpg,JPEG,1332,2024-04-22,6dbee73e34b16ad4,0.18,N
ATT-002576,WC-2023001289,repair_photo_2576.jpg,JPEG,4721,2024-04-22,97d92238062673ab,0.05,N
ATT-002577,WC-2023001289,invoice_2577.pdf,PDF,2694,2024-04-22,6bbb670c2cba7a06,0.02,N
ATT-002578,WC-2023001290,repair_photo_2578.jpg,JPEG,1689,2023-11-03,cd98ed31c0372fcb,0.1,N
ATT-002579,WC-2023001290,repair_photo_2579.jpg,JPEG,1266,2023-11-03,10f09e1b48b9dac2,0.1,N
ATT-002580,WC-2023001290,invoice_2580.pdf,PDF,1656,2023-11-03,edd3a7d7c0244f8e,0.05,N
ATT-002581,WC-2023001291,repair_photo_2581.jpg,JPEG,2713,2024-07-24,9bccc4fc674cfa6d,0.06,N
ATT-002582,WC-2023001291,repair_photo_2582.jpg,JPEG,695,2024-07-24,e18c81dd6ad570e7,0.07,N
ATT-002583,WC-2023001291,invoice_2583.pdf,PDF,4192,2024-07-24,3ac669072c8717cb,0.04,N
ATT-002584,WC-2023001292,repair_photo_2584.jpg,JPEG,1582,2024-03-09,9287c33885455565,0.02,N
ATT-002585,WC-2023001292,repair_photo_2585.jpg,JPEG,3808,2024-03-09,dbcaa5c42fee28df,0.18,N
ATT-002586,WC-2023001293,repair_photo_2586.jpg,JPEG,2945,2024-06-10,a365df669272063c,0.2,N
ATT-002587,WC-2023001294,repair_photo_2587.jpg,JPEG,3328,2025-04-22,e19e4e3c0954408d,0.14,N
ATT-002588,WC-2023001294,repair_photo_2588.jpg,JPEG,1241,2025-04-22,8309b7696fa71e8e,0.11,N
ATT-002589,WC-2023001294,invoice_2589.pdf,PDF,3204,2025-04-22,62aa52ff8df321b8,0.06,N
ATT-002590,WC-2023001295,repair_photo_2590.jpg,JPEG,2989,2025-12-06,acfe095bb788583b,0.04,N
ATT-002591,WC-2023001295,repair_photo_2591.jpg,JPEG,705,2025-12-06,f239e682ce647029,0.04,N
ATT-002592,WC-2023001296,repair_photo_2592.jpg,JPEG,1129,2024-05-20,7df4ea8089f9cbb9,0.23,N
ATT-002593,WC-2023001296,repair_photo_2593.jpg,JPEG,2950,2024-05-20,20ea15485e067567,0.17,N
ATT-002594,WC-2023001297,repair_photo_2594.jpg,JPEG,1664,2025-02-13,2575e893116e62c1,0.15,N
ATT-002595,WC-2023001297,repair_photo_2595.jpg,JPEG,3540,2025-02-13,d1800bf37beeea23,0.22,N
ATT-002596,WC-2023001298,repair_photo_2596.jpg,JPEG,2923,2024-04-03,1f08463a373bea04,0.06,N
ATT-002597,WC-2023001298,repair_photo_2597.jpg,JPEG,4840,2024-04-03,04d3e950f96a9af1,0.23,N
ATT-002598,WC-2023001299,repair_photo_2598.jpg,JPEG,1546,2024-12-06,7a08e3d95529eb8e,0.06,N
ATT-002599,WC-2023001299,repair_photo_2599.jpg,JPEG,4013,2024-12-06,1d3f5b4fff154f2a,0.04,N
ATT-002600,WC-2023001299,invoice_2600.pdf,PDF,562,2024-12-06,be52b7a2201cf72c,0.12,N
ATT-002601,WC-2023001300,repair_photo_2601.jpg,JPEG,485,2025-10-13,5ac0b97e9a3a1ba1,0.1,N
ATT-002602,WC-2023001300,repair_photo_2602.jpg,JPEG,3313,2025-10-13,25ad1ed97687c73f,0.08,N
ATT-002603,WC-2023001300,invoice_2603.pdf,PDF,1419,2025-10-13,adb0ed32bacd3722,0.02,N
ATT-002604,WC-2023001301,repair_photo_2604.jpg,JPEG,2399,2024-01-24,caad57f50c77fd50,0.1,N
ATT-002605,WC-2023001301,repair_photo_2605.jpg,JPEG,3454,2024-01-24,c21ceeedbbf93c37,0.19,N
ATT-002606,WC-2023001302,repair_photo_2606.jpg,JPEG,2307,2025-01-19,3b4f5ea6e5ed3496,0.06,N
ATT-002607,WC-2023001302,repair_photo_2607.jpg,JPEG,3829,2025-01-19,b2c163624562f851,0.02,N
ATT-002608,WC-2023001303,repair_photo_2608.jpg,JPEG,1793,2025-12-13,3446ae62133a8fcd,0.2,N
ATT-002609,WC-2023001303,repair_photo_2609.jpg,JPEG,1987,2025-12-13,b2acdf4a3c13896c,0.12,N
ATT-002610,WC-2023001303,invoice_2610.pdf,PDF,1120,2025-12-13,c3b60856c1ab61a4,0.1,N
ATT-002611,WC-2023001304,repair_photo_2611.jpg,JPEG,1968,2025-02-13,4a5398f6e9b5cb2d,0.17,N
ATT-002612,WC-2023001305,repair_photo_2612.jpg,JPEG,1649,2024-02-27,9d656b299374ca54,0.85,Y
ATT-002613,WC-2023001305,repair_photo_2613.jpg,JPEG,2675,2024-02-27,a263a293091476e9,0.11,N
ATT-002614,WC-2023001305,invoice_2614.pdf,PDF,2321,2024-02-27,b21cd7028a4cd38a,0.87,Y
ATT-002615,WC-2023001306,repair_photo_2615.jpg,JPEG,899,2024-10-23,fe029e0a4f769492,0.09,N
ATT-002616,WC-2023001306,repair_photo_2616.jpg,JPEG,3432,2024-10-23,895765f6f6deab8d,0.18,N
ATT-002617,WC-2023001307,repair_photo_2617.jpg,JPEG,1302,2025-10-03,c718cbb83c0172cd,0.02,N
ATT-002618,WC-2023001307,repair_photo_2618.jpg,JPEG,3914,2025-10-03,f2cbe55dd3fa64f9,0.16,N
ATT-002619,WC-2023001307,invoice_2619.pdf,PDF,4896,2025-10-03,17c7d881a89ea7fc,0.04,N
ATT-002620,WC-2023001308,repair_photo_2620.jpg,JPEG,3578,2025-07-13,1876b5324bf6baff,0.25,N
ATT-002621,WC-2023001308,repair_photo_2621.jpg,JPEG,3525,2025-07-13,d4278d1f5ffe3ff0,0.15,N
ATT-002622,WC-2023001309,repair_photo_2622.jpg,JPEG,2439,2023-02-09,ec871ae3a7e10f89,0.19,N
ATT-002623,WC-2023001309,repair_photo_2623.jpg,JPEG,1388,2023-02-09,748b8a3fd7ca8070,0.04,N
ATT-002624,WC-2023001310,repair_photo_2624.jpg,JPEG,917,2023-08-26,57a5bcc9b972cd72,0.24,N
ATT-002625,WC-2023001310,repair_photo_2625.jpg,JPEG,2803,2023-08-26,b59a67abb99c0826,0.24,N
ATT-002626,WC-2023001310,invoice_2626.pdf,PDF,1852,2023-08-26,9bcff6b8f872a1c8,0.16,N
ATT-002627,WC-2023001311,repair_photo_2627.jpg,JPEG,4344,2025-01-15,1e497f3bd57e23c8,0.23,N
ATT-002628,WC-2023001312,repair_photo_2628.jpg,JPEG,1977,2023-10-18,bc71ee86c03c366d,0.02,N
ATT-002629,WC-2023001312,repair_photo_2629.jpg,JPEG,3752,2023-10-18,741379f2902b46d5,0.23,N
ATT-002630,WC-2023001313,repair_photo_2630.jpg,JPEG,2678,2023-06-10,e4f85b0851db2de3,0.11,N
ATT-002631,WC-2023001314,repair_photo_2631.jpg,JPEG,2317,2025-08-15,ca3194835f364bf2,0.06,N
ATT-002632,WC-2023001314,repair_photo_2632.jpg,JPEG,1158,2025-08-15,ada39092b0eedcc1,0.0,N
ATT-002633,WC-2023001314,invoice_2633.pdf,PDF,1378,2025-08-15,2a24193d4afd97b7,0.15,N
ATT-002634,WC-2023001315,repair_photo_2634.jpg,JPEG,3804,2024-11-15,f0d768df3e2b6731,0.07,N
ATT-002635,WC-2023001315,repair_photo_2635.jpg,JPEG,670,2024-11-15,2d86e471dd4f601a,0.1,N
ATT-002636,WC-2023001316,repair_photo_2636.jpg,JPEG,3188,2023-12-25,846550b225576460,0.13,N
ATT-002637,WC-2023001316,repair_photo_2637.jpg,JPEG,1085,2023-12-25,15bbfcfb0c8cba76,0.15,N
ATT-002638,WC-2023001317,repair_photo_2638.jpg,JPEG,1799,2025-05-17,89b2b467b174ffe5,0.09,N
ATT-002639,WC-2023001317,repair_photo_2639.jpg,JPEG,3225,2025-05-17,79e0b3ebfa10199f,0.15,N
ATT-002640,WC-2023001318,repair_photo_2640.jpg,JPEG,2651,2024-08-17,cf7aa2ac101b1759,0.18,N
ATT-002641,WC-2023001319,repair_photo_2641.jpg,JPEG,4172,2025-03-03,74cbf1aa63d8678e,0.04,N
ATT-002642,WC-2023001319,repair_photo_2642.jpg,JPEG,4011,2025-03-03,34745274bb204e88,0.16,N
ATT-002643,WC-2023001320,repair_photo_2643.jpg,JPEG,712,2024-06-13,a3b2778370f6aa09,0.03,N
ATT-002644,WC-2023001320,repair_photo_2644.jpg,JPEG,4405,2024-06-13,8902ef9fdd0c4585,0.12,N
ATT-002645,WC-2023001321,repair_photo_2645.jpg,JPEG,3232,2023-07-27,f8264e00179051fb,0.18,N
ATT-002646,WC-2023001322,repair_photo_2646.jpg,JPEG,4799,2023-07-23,f335e5098a410f25,0.18,N
ATT-002647,WC-2023001323,repair_photo_2647.jpg,JPEG,1792,2023-02-03,74f921e7399fd05f,0.12,N
ATT-002648,WC-2023001323,repair_photo_2648.jpg,JPEG,2114,2023-02-03,e3b83d2b61c6ef62,0.05,N
ATT-002649,WC-2023001323,invoice_2649.pdf,PDF,547,2023-02-03,d6e66751d11bb569,0.23,N
ATT-002650,WC-2023001324,repair_photo_2650.jpg,JPEG,1129,2025-06-18,b95e5f165b862b44,0.17,N
ATT-002651,WC-2023001324,repair_photo_2651.jpg,JPEG,423,2025-06-18,6e455c73e5f046fd,0.17,N
ATT-002652,WC-2023001324,invoice_2652.pdf,PDF,697,2025-06-18,5c7478793140400c,0.14,N
ATT-002653,WC-2023001325,repair_photo_2653.jpg,JPEG,1378,2025-07-13,21e738510f9edc00,0.07,N
ATT-002654,WC-2023001325,repair_photo_2654.jpg,JPEG,776,2025-07-13,a01ddfef00040901,0.01,N
ATT-002655,WC-2023001325,invoice_2655.pdf,PDF,3026,2025-07-13,c3fe0b5cfcf60fc7,0.12,N
ATT-002656,WC-2023001326,repair_photo_2656.jpg,JPEG,2620,2024-01-02,84d589d5566847b8,0.21,N
ATT-002657,WC-2023001326,repair_photo_2657.jpg,JPEG,629,2024-01-02,aab9910845c4545c,0.14,N
ATT-002658,WC-2023001327,repair_photo_2658.jpg,JPEG,1058,2024-07-19,b1a1c5dd420c6c39,0.01,N
ATT-002659,WC-2023001327,repair_photo_2659.jpg,JPEG,4700,2024-07-19,bb652ed1db31b29d,0.2,N
ATT-002660,WC-2023001328,repair_photo_2660.jpg,JPEG,1958,2025-08-06,fda8bcd604947196,0.04,N
ATT-002661,WC-2023001329,repair_photo_2661.jpg,JPEG,1903,2023-09-14,23b39d5dc0cd68b4,0.02,N
ATT-002662,WC-2023001330,repair_photo_2662.jpg,JPEG,1805,2024-09-18,ee29a2c2978b991a,0.11,N
ATT-002663,WC-2023001330,repair_photo_2663.jpg,JPEG,4751,2024-09-18,549a70eccd987546,0.19,N
ATT-002664,WC-2023001331,repair_photo_2664.jpg,JPEG,3264,2024-05-10,05b03ca89231b9df,0.02,N
ATT-002665,WC-2023001331,repair_photo_2665.jpg,JPEG,242,2024-05-10,fe86d72cae773674,0.15,N
ATT-002666,WC-2023001332,repair_photo_2666.jpg,JPEG,1100,2024-06-10,9a91c359b0c49e94,0.08,N
ATT-002667,WC-2023001333,repair_photo_2667.jpg,JPEG,4790,2025-03-01,39dedd0d62e1b0bd,0.07,N
ATT-002668,WC-2023001333,repair_photo_2668.jpg,JPEG,4674,2025-03-01,c458e82a6b5f3884,0.15,N
ATT-002669,WC-2023001334,repair_photo_2669.jpg,JPEG,718,2025-12-08,0716cd2c4324a16f,0.11,N
ATT-002670,WC-2023001334,repair_photo_2670.jpg,JPEG,2552,2025-12-08,7b84350e3b394aae,0.03,N
ATT-002671,WC-2023001334,invoice_2671.pdf,PDF,3667,2025-12-08,19888452bf16eb82,0.22,N
ATT-002672,WC-2023001335,repair_photo_2672.jpg,JPEG,3534,2024-08-04,9d5da04a25aaecd9,0.16,N
ATT-002673,WC-2023001335,repair_photo_2673.jpg,JPEG,4871,2024-08-04,793c7c5a2d88c187,0.08,N
ATT-002674,WC-2023001335,invoice_2674.pdf,PDF,4011,2024-08-04,607de1bac1c1bfe8,0.01,N
ATT-002675,WC-2023001336,repair_photo_2675.jpg,JPEG,3671,2023-04-23,0fa633f2fa429bfd,0.23,N
ATT-002676,WC-2023001337,repair_photo_2676.jpg,JPEG,4274,2023-09-27,f5e39395f8dd4bde,0.16,N
ATT-002677,WC-2023001337,repair_photo_2677.jpg,JPEG,359,2023-09-27,8d80039e4881c563,0.11,N
ATT-002678,WC-2023001337,invoice_2678.pdf,PDF,2045,2023-09-27,642d94c5eda2bb7c,0.0,N
ATT-002679,WC-2023001338,repair_photo_2679.jpg,JPEG,222,2023-08-28,70e03d3190b3dac6,0.13,N
ATT-002680,WC-2023001338,repair_photo_2680.jpg,JPEG,4425,2023-08-28,b64253a7ead1e8e1,0.03,N
ATT-002681,WC-2023001338,invoice_2681.pdf,PDF,916,2023-08-28,6de0d9b21d66d73c,0.02,N
ATT-002682,WC-2023001339,repair_photo_2682.jpg,JPEG,1614,2023-10-20,bc49d000bde3ed0e,0.24,N
ATT-002683,WC-2023001339,repair_photo_2683.jpg,JPEG,4357,2023-10-20,a9e6db9a0b2133ce,0.18,N
ATT-002684,WC-2023001339,invoice_2684.pdf,PDF,1683,2023-10-20,6a18c75dca8bfec1,0.23,N
ATT-002685,WC-2023001340,repair_photo_2685.jpg,JPEG,1219,2024-04-27,2a990396d277af9f,0.12,N
ATT-002686,WC-2023001341,repair_photo_2686.jpg,JPEG,1537,2025-10-08,48037ce428d8bcb6,0.1,N
ATT-002687,WC-2023001342,repair_photo_2687.jpg,JPEG,2967,2023-11-28,cd1b9ba5d77405b5,0.16,N
ATT-002688,WC-2023001342,repair_photo_2688.jpg,JPEG,1945,2023-11-28,73347e1e8d457d35,0.17,N
ATT-002689,WC-2023001342,invoice_2689.pdf,PDF,4910,2023-11-28,b173e7bf8ecc7779,0.1,N
ATT-002690,WC-2023001343,repair_photo_2690.jpg,JPEG,651,2025-04-21,c9703d3d441a111a,0.22,N
ATT-002691,WC-2023001343,repair_photo_2691.jpg,JPEG,2253,2025-04-21,5e36efe867ca4bf1,0.07,N
ATT-002692,WC-2023001343,invoice_2692.pdf,PDF,2711,2025-04-21,ec3fa03d3749d17c,0.2,N
ATT-002693,WC-2023001344,repair_photo_2693.jpg,JPEG,2078,2025-05-19,824b62ef04c4a3fd,0.22,N
ATT-002694,WC-2023001345,repair_photo_2694.jpg,JPEG,2799,2024-07-05,a521376d9cc04bee,0.04,N
ATT-002695,WC-2023001346,repair_photo_2695.jpg,JPEG,2122,2023-07-07,630defbe9b38cfe7,0.06,N
ATT-002696,WC-2023001346,repair_photo_2696.jpg,JPEG,4763,2023-07-07,123cb8081042074e,0.15,N
ATT-002697,WC-2023001347,repair_photo_2697.jpg,JPEG,3227,2024-06-15,8a86f9ee259673d5,0.07,N
ATT-002698,WC-2023001347,repair_photo_2698.jpg,JPEG,699,2024-06-15,f32a782de3356bfc,0.22,N
ATT-002699,WC-2023001347,invoice_2699.pdf,PDF,3039,2024-06-15,2a4db999d04a25cf,0.14,N
ATT-002700,WC-2023001348,repair_photo_2700.jpg,JPEG,4829,2025-07-23,b94a654d90f4ac8f,0.01,N
ATT-002701,WC-2023001348,repair_photo_2701.jpg,JPEG,1967,2025-07-23,cb4e3b9912654666,0.17,N
ATT-002702,WC-2023001349,repair_photo_2702.jpg,JPEG,4180,2023-10-27,d3324bbde800e279,0.18,N
ATT-002703,WC-2023001349,repair_photo_2703.jpg,JPEG,1308,2023-10-27,b5761ad3d3dce5a2,0.03,N
ATT-002704,WC-2023001349,invoice_2704.pdf,PDF,1568,2023-10-27,797f88f761e0f649,0.02,N
ATT-002705,WC-2023001350,repair_photo_2705.jpg,JPEG,370,2025-07-19,045e4c9db2afb866,0.07,N
ATT-002706,WC-2023001350,repair_photo_2706.jpg,JPEG,4023,2025-07-19,c932b0cc789589bf,0.19,N
ATT-002707,WC-2023001351,repair_photo_2707.jpg,JPEG,3199,2023-08-05,f42e2f67d87d65b0,0.2,N
ATT-002708,WC-2023001351,repair_photo_2708.jpg,JPEG,3381,2023-08-05,ec82eaf20a07b4f0,0.13,N
ATT-002709,WC-2023001352,repair_photo_2709.jpg,JPEG,3922,2023-02-06,7158ca0e2929d246,0.01,N
ATT-002710,WC-2023001352,repair_photo_2710.jpg,JPEG,4762,2023-02-06,6a51f6df7ad0bffc,0.17,N
ATT-002711,WC-2023001353,repair_photo_2711.jpg,JPEG,1871,2023-12-19,b9d985d834d31c5a,0.21,N
ATT-002712,WC-2023001354,repair_photo_2712.jpg,JPEG,4561,2024-06-13,6bdff642f6d909d5,0.15,N
ATT-002713,WC-2023001354,repair_photo_2713.jpg,JPEG,2426,2024-06-13,6c69afc3604a33fe,0.01,N
ATT-002714,WC-2023001355,repair_photo_2714.jpg,JPEG,3045,2023-11-21,56461552e036d719,0.0,N
ATT-002715,WC-2023001355,repair_photo_2715.jpg,JPEG,2339,2023-11-21,3262ad4ede64542d,0.01,N
ATT-002716,WC-2023001356,repair_photo_2716.jpg,JPEG,4419,2024-12-02,3fb6cf226875cedc,0.08,N
ATT-002717,WC-2023001356,repair_photo_2717.jpg,JPEG,4252,2024-12-02,1490a0ef7c541c9b,0.06,N
ATT-002718,WC-2023001357,repair_photo_2718.jpg,JPEG,2022,2024-10-15,4bda967cb3147bed,0.21,N
ATT-002719,WC-2023001358,repair_photo_2719.jpg,JPEG,540,2023-03-16,6b502882ef967585,0.2,N
ATT-002720,WC-2023001359,repair_photo_2720.jpg,JPEG,4495,2023-01-22,b6446fcc36f3cfcb,0.18,N
ATT-002721,WC-2023001359,repair_photo_2721.jpg,JPEG,2380,2023-01-22,874620a97385d7af,0.22,N
ATT-002722,WC-2023001359,invoice_2722.pdf,PDF,948,2023-01-22,344bf8bf0defc11a,0.01,N
ATT-002723,WC-2023001360,repair_photo_2723.jpg,JPEG,3865,2025-11-25,558355e7378be3f1,0.2,N
ATT-002724,WC-2023001360,repair_photo_2724.jpg,JPEG,1587,2025-11-25,023baee90815cb92,0.09,N
ATT-002725,WC-2023001360,invoice_2725.pdf,PDF,3589,2025-11-25,8f4fa9c269942273,0.12,N
